State,Year,Quarter,Districts,Transaction_count,Transaction_amount
mizoram,2018,3,champhai,1099,43.69
mizoram,2018,3,saiha,1060,60.04
mizoram,2018,4,aizawl,31828,1147.57
mizoram,2018,4,lunglei,6349,208.67
mizoram,2018,4,kolasib,4701,138.83
mizoram,2018,4,mamit,4168,121.01
mizoram,2018,4,serchhip,2830,93.11
mizoram,2018,4,lawngtlai,2341,58.63
mizoram,2018,4,champhai,1726,60.93
mizoram,2018,4,saiha,1299,75.52
mizoram,2019,1,aizawl,40608,1254.99
mizoram,2019,1,lunglei,8092,245.63
mizoram,2019,1,kolasib,5590,157.76
mizoram,2019,1,mamit,5400,151.41
mizoram,2019,1,lawngtlai,3749,120.77
mizoram,2019,1,serchhip,2964,99.72
mizoram,2019,1,saiha,2038,84.49
mizoram,2019,1,champhai,1865,66.84
mizoram,2019,2,aizawl,45257,1471.51
mizoram,2019,2,lunglei,8919,295.64
mizoram,2019,2,kolasib,5077,159.41
mizoram,2019,2,mamit,5047,159.37
mizoram,2019,2,lawngtlai,4502,128.28
mizoram,2019,2,serchhip,2917,107.41
mizoram,2019,2,champhai,2055,79.7
mizoram,2019,2,saiha,1897,78.84
mizoram,2019,3,aizawl,54796,1626.33
mizoram,2019,3,lunglei,13305,340.91
mizoram,2019,3,kolasib,6977,179.76
mizoram,2019,3,mamit,6296,141.61
mizoram,2019,3,lawngtlai,6097,145.94
mizoram,2019,3,serchhip,4389,124.48
mizoram,2019,3,champhai,3512,121.52
mizoram,2019,3,saiha,2722,107.39
mizoram,2019,4,aizawl,68532,2153.38
mizoram,2019,4,lunglei,15344,429.2
mizoram,2019,4,kolasib,11051,244.71
mizoram,2019,4,mamit,8468,169.26
mizoram,2019,4,lawngtlai,8069,222.8
mizoram,2019,4,serchhip,5889,150.65
mizoram,2019,4,champhai,4878,178.86
mizoram,2019,4,saiha,3008,138.05
mizoram,2020,1,aizawl,78597,2155.35
mizoram,2020,1,lunglei,19703,470.53
mizoram,2020,1,lawngtlai,13887,319.18
mizoram,2020,1,mamit,12136,215.24
mizoram,2020,1,kolasib,11386,263.65
mizoram,2020,1,serchhip,7512,152.57
mizoram,2020,1,champhai,6269,197.13
mizoram,2020,1,saiha,4119,147.14
mizoram,2020,2,aizawl,93369,2386.37
mizoram,2020,2,lunglei,27260,603.76
mizoram,2020,2,lawngtlai,22369,440.86
mizoram,2020,2,mamit,15352,247.56
mizoram,2020,2,kolasib,14432,293.5
mizoram,2020,2,serchhip,10425,194.6
mizoram,2020,2,champhai,8480,208.17
mizoram,2020,2,saiha,6775,197.11
mizoram,2020,3,aizawl,136460,4131.76
mizoram,2020,3,lunglei,30971,832.7
mizoram,2020,3,lawngtlai,25540,622.1
mizoram,2020,3,mamit,17199,281.76
mizoram,2020,3,kolasib,15789,359.85
mizoram,2020,3,champhai,11286,351.31
mizoram,2020,3,serchhip,10351,251.98
mizoram,2020,3,saiha,7107,247.97
mizoram,2020,4,aizawl,166039,5320.69
mizoram,2020,4,lunglei,41847,1170.07
mizoram,2020,4,lawngtlai,32803,1022.1
mizoram,2020,4,mamit,21383,482.54
mizoram,2020,4,kolasib,21149,564.74
mizoram,2020,4,champhai,15587,501.41
mizoram,2020,4,serchhip,14804,395.32
mizoram,2020,4,saiha,8995,408.36
mizoram,2021,1,aizawl,182220,6093.59
mizoram,2021,1,lunglei,40131,1332.62
mizoram,2021,1,lawngtlai,31658,1061.54
mizoram,2021,1,kolasib,22212,712.07
mizoram,2021,1,mamit,18670,512.26
mizoram,2021,1,champhai,13769,518.74
mizoram,2021,1,serchhip,12877,426.44
mizoram,2021,1,saiha,8038,353.78
mizoram,2021,2,aizawl,222893,6357.33
mizoram,2021,2,lunglei,46084,1257.99
mizoram,2021,2,lawngtlai,38779,1105.75
mizoram,2021,2,kolasib,23910,660.69
mizoram,2021,2,mamit,20464,517.98
mizoram,2021,2,champhai,15913,523.13
mizoram,2021,2,serchhip,15664,395.41
mizoram,2021,2,saiha,10633,410.46
mizoram,2021,3,aizawl,276340,8655.37
mizoram,2021,3,lunglei,55054,1573.03
mizoram,2021,3,lawngtlai,44431,1306.25
mizoram,2021,3,kolasib,30064,841.58
mizoram,2021,3,mamit,22878,658.56
mizoram,2021,3,serchhip,19902,548.38
mizoram,2021,3,champhai,18678,719.75
mizoram,2021,3,saiha,11182,434.55
mizoram,2021,4,aizawl,317555,10212.58
mizoram,2021,4,lunglei,62996,1932.68
mizoram,2021,4,lawngtlai,47572,1527.35
mizoram,2021,4,kolasib,37950,1137.44
mizoram,2021,4,mamit,28553,769.1
mizoram,2021,4,champhai,25625,1005.01
mizoram,2021,4,serchhip,21092,581.27
mizoram,2021,4,saiha,11986,541.23
mizoram,2022,1,aizawl,341192,10817.0
mizoram,2022,1,lunglei,70118,2257.62
mizoram,2022,1,lawngtlai,52546,1777.11
mizoram,2022,1,kolasib,41730,1315.65
mizoram,2022,1,mamit,31141,856.16
mizoram,2022,1,champhai,28284,1047.79
mizoram,2022,1,serchhip,25542,735.78
mizoram,2022,1,saiha,14364,644.48
mizoram,2022,2,aizawl,364786,11371.79
mizoram,2022,2,lunglei,71974,2165.52
mizoram,2022,2,lawngtlai,55575,1780.78
mizoram,2022,2,kolasib,44824,1253.15
mizoram,2022,2,mamit,35643,980.25
mizoram,2022,2,champhai,30607,1038.05
mizoram,2022,2,serchhip,24248,722.95
mizoram,2022,2,saiha,16320,719.37
mizoram,2022,3,aizawl,383546,11291.2
mizoram,2022,3,lunglei,81428,2318.38
mizoram,2022,3,lawngtlai,52771,1609.92
mizoram,2022,3,kolasib,44830,1212.52
mizoram,2022,3,mamit,32604,888.79
mizoram,2022,3,champhai,25701,862.09
mizoram,2022,3,serchhip,23168,656.22
mizoram,2022,3,saiha,14990,623.53
mizoram,2022,4,aizawl,360350,10543.42
mizoram,2022,4,lunglei,99571,2751.64
mizoram,2022,4,lawngtlai,60120,1763.22
mizoram,2022,4,kolasib,55854,1570.46
mizoram,2022,4,mamit,39889,1114.9
mizoram,2022,4,champhai,33252,1100.73
mizoram,2022,4,serchhip,25172,714.32
mizoram,2022,4,saiha,19566,820.41
mizoram,2023,1,aizawl,504609,13414.66
mizoram,2023,1,lunglei,133494,3705.55
mizoram,2023,1,kolasib,101803,2855.05
mizoram,2023,1,lawngtlai,100980,3026.97
mizoram,2023,1,mamit,70712,2036.23
mizoram,2023,1,champhai,60149,1973.55
mizoram,2023,1,serchhip,47296,1239.8
mizoram,2023,1,saiha,33552,1304.42
mizoram,2023,2,aizawl,591532,14872.87
mizoram,2023,2,lunglei,143000,3704.16
mizoram,2023,2,lawngtlai,118358,3635.57
mizoram,2023,2,kolasib,115550,2945.04
mizoram,2023,2,mamit,78957,2103.73
mizoram,2023,2,champhai,62301,1816.69
mizoram,2023,2,serchhip,59329,1333.69
mizoram,2023,2,saiha,39903,1506.31
mizoram,2023,3,aizawl,685462,15434.41
mizoram,2023,3,lunglei,141180,3518.03
mizoram,2023,3,kolasib,134018,2957.85
mizoram,2023,3,lawngtlai,113307,3172.28
mizoram,2023,3,mamit,79763,1789.63
mizoram,2023,3,serchhip,58254,1324.91
mizoram,2023,3,champhai,56753,1568.97
mizoram,2023,3,saiha,41676,1295.22
mizoram,2023,4,aizawl,780542,17369.39
mizoram,2023,4,lunglei,163967,4040.22
mizoram,2023,4,kolasib,155636,3669.68
mizoram,2023,4,lawngtlai,129497,3414.06
mizoram,2023,4,mamit,94566,2213.18
mizoram,2023,4,champhai,67268,1717.11
mizoram,2023,4,serchhip,60241,1462.17
mizoram,2023,4,saiha,49011,1522.59
mizoram,2024,1,aizawl,818787,16794.26
mizoram,2024,1,lunglei,183807,4303.69
mizoram,2024,1,kolasib,183165,4288.39
mizoram,2024,1,lawngtlai,148817,3672.65
mizoram,2024,1,mamit,103195,2420.77
mizoram,2024,1,champhai,74670,1803.24
mizoram,2024,1,serchhip,65889,1473.92
mizoram,2024,1,saiha,48686,1544.04
mizoram,2024,2,aizawl,1014689,18569.99
mizoram,2024,2,lunglei,221646,4456.48
mizoram,2024,2,lawngtlai,213651,4319.42
mizoram,2024,2,kolasib,210091,4008.31
mizoram,2024,2,mamit,108197,1958.31
mizoram,2024,2,champhai,85226,1826.55
mizoram,2024,2,serchhip,67373,1371.81
mizoram,2024,2,saiha,56206,1473.9
nagaland,2018,1,dimapur,18449,383.3
nagaland,2018,1,kohima,11070,207.44
nagaland,2018,1,mokokchung,3428,56.54
nagaland,2018,1,tuensang,1861,29.4
nagaland,2018,1,mon,1851,29.63
nagaland,2018,1,zunheboto,1700,17.51
nagaland,2018,1,wokha,1642,19.43
nagaland,2018,1,phek,1397,13.48
nagaland,2018,1,longleng,605,5.47
nagaland,2018,1,peren,587,12.28
nagaland,2018,2,dimapur,31758,784.72
nagaland,2018,2,kohima,14759,419.58
nagaland,2018,2,mokokchung,4472,68.81
nagaland,2018,2,tuensang,2914,52.72
nagaland,2018,2,wokha,2851,29.53
nagaland,2018,2,mon,2652,55.92
nagaland,2018,2,phek,2058,32.66
nagaland,2018,2,zunheboto,1961,38.01
nagaland,2018,2,peren,1151,31.33
nagaland,2018,2,longleng,526,6.06
nagaland,2018,3,dimapur,44383,1226.77
nagaland,2018,3,kohima,20678,626.22
nagaland,2018,3,mokokchung,7245,144.38
nagaland,2018,3,tuensang,4657,86.73
nagaland,2018,3,mon,4368,106.81
nagaland,2018,3,zunheboto,3370,60.43
nagaland,2018,3,wokha,3314,60.48
nagaland,2018,3,phek,2951,41.93
nagaland,2018,3,kiphire,1527,19.11
nagaland,2018,3,peren,1349,35.66
nagaland,2018,4,dimapur,68046,2021.72
nagaland,2018,4,kohima,28604,848.68
nagaland,2018,4,mokokchung,10673,210.26
nagaland,2018,4,mon,7966,253.15
nagaland,2018,4,tuensang,5518,144.43
nagaland,2018,4,zunheboto,4966,124.49
nagaland,2018,4,wokha,4959,89.55
nagaland,2018,4,phek,3615,65.48
nagaland,2018,4,peren,2071,67.12
nagaland,2018,4,kiphire,2008,35.78
nagaland,2019,1,dimapur,80741,2222.03
nagaland,2019,1,kohima,34373,934.98
nagaland,2019,1,mokokchung,11808,224.21
nagaland,2019,1,mon,9694,321.1
nagaland,2019,1,zunheboto,8860,164.71
nagaland,2019,1,tuensang,5962,159.65
nagaland,2019,1,wokha,5694,131.11
nagaland,2019,1,phek,5062,123.61
nagaland,2019,1,peren,2689,64.73
nagaland,2019,1,kiphire,2103,45.51
nagaland,2019,2,dimapur,86518,2580.71
nagaland,2019,2,kohima,35959,1027.57
nagaland,2019,2,zunheboto,19752,430.01
nagaland,2019,2,mokokchung,11894,289.79
nagaland,2019,2,mon,10564,300.77
nagaland,2019,2,tuensang,6027,164.64
nagaland,2019,2,wokha,5778,124.44
nagaland,2019,2,phek,5232,112.56
nagaland,2019,2,kiphire,2784,68.17
nagaland,2019,2,peren,2715,67.19
nagaland,2019,3,dimapur,117140,3071.04
nagaland,2019,3,kohima,50183,1332.25
nagaland,2019,3,zunheboto,20054,605.54
nagaland,2019,3,mokokchung,17903,356.23
nagaland,2019,3,mon,17134,369.66
nagaland,2019,3,tuensang,9274,196.14
nagaland,2019,3,wokha,9242,162.94
nagaland,2019,3,phek,8985,203.49
nagaland,2019,3,kiphire,4847,73.11
nagaland,2019,3,peren,4277,80.62
nagaland,2019,4,dimapur,142922,4018.74
nagaland,2019,4,kohima,58317,1602.27
nagaland,2019,4,mon,23615,522.32
nagaland,2019,4,zunheboto,23374,738.76
nagaland,2019,4,mokokchung,21048,449.4
nagaland,2019,4,wokha,11505,214.19
nagaland,2019,4,tuensang,11148,254.28
nagaland,2019,4,phek,11054,240.95
nagaland,2019,4,kiphire,5522,117.88
nagaland,2019,4,peren,5148,108.04
nagaland,2020,1,dimapur,185428,4971.24
nagaland,2020,1,kohima,68246,1604.86
nagaland,2020,1,mon,28668,567.78
nagaland,2020,1,mokokchung,22949,464.58
nagaland,2020,1,wokha,13752,224.41
nagaland,2020,1,tuensang,13234,292.81
nagaland,2020,1,phek,13124,241.36
nagaland,2020,1,zunheboto,12812,239.3
nagaland,2020,1,kiphire,8571,151.27
nagaland,2020,1,peren,6691,104.5
nagaland,2020,2,dimapur,232533,5645.81
nagaland,2020,2,kohima,98852,2350.56
nagaland,2020,2,mon,42193,726.82
nagaland,2020,2,mokokchung,34034,595.51
nagaland,2020,2,phek,21862,395.63
nagaland,2020,2,tuensang,19823,472.86
nagaland,2020,2,wokha,19427,307.34
nagaland,2020,2,zunheboto,18146,342.51
nagaland,2020,2,peren,11337,177.1
nagaland,2020,2,kiphire,11097,217.71
nagaland,2020,3,dimapur,352179,11227.71
nagaland,2020,3,kohima,149404,4386.6
nagaland,2020,3,mon,53050,859.56
nagaland,2020,3,mokokchung,43164,835.91
nagaland,2020,3,wokha,28806,474.87
nagaland,2020,3,phek,26004,531.14
nagaland,2020,3,tuensang,25719,592.66
nagaland,2020,3,zunheboto,21556,448.45
nagaland,2020,3,peren,13958,252.58
nagaland,2020,3,kiphire,12462,291.01
nagaland,2020,4,dimapur,422501,15494.14
nagaland,2020,4,kohima,168861,5289.51
nagaland,2020,4,mon,51806,1490.56
nagaland,2020,4,mokokchung,48813,1291.59
nagaland,2020,4,wokha,33080,772.15
nagaland,2020,4,tuensang,29583,925.12
nagaland,2020,4,phek,28612,751.7
nagaland,2020,4,zunheboto,23475,607.94
nagaland,2020,4,peren,14947,377.08
nagaland,2020,4,longleng,13202,347.61
nagaland,2021,1,dimapur,550985,18370.45
nagaland,2021,1,kohima,209442,6119.89
nagaland,2021,1,mokokchung,43465,1169.38
nagaland,2021,1,mon,43337,1484.31
nagaland,2021,1,wokha,26881,659.41
nagaland,2021,1,phek,24927,863.11
nagaland,2021,1,tuensang,23643,845.11
nagaland,2021,1,zunheboto,18219,518.5
nagaland,2021,1,peren,12322,335.76
nagaland,2021,1,longleng,12009,347.36
nagaland,2021,2,dimapur,585389,17262.49
nagaland,2021,2,kohima,274137,6949.4
nagaland,2021,2,mokokchung,63952,1520.32
nagaland,2021,2,mon,51055,1376.42
nagaland,2021,2,wokha,34223,822.67
nagaland,2021,2,phek,31478,981.59
nagaland,2021,2,tuensang,27199,848.24
nagaland,2021,2,zunheboto,21747,547.03
nagaland,2021,2,peren,15860,426.46
nagaland,2021,2,longleng,13528,395.22
nagaland,2021,3,dimapur,727702,22013.88
nagaland,2021,3,kohima,335522,8749.58
nagaland,2021,3,mokokchung,59456,1706.03
nagaland,2021,3,mon,56260,1858.07
nagaland,2021,3,wokha,38482,969.38
nagaland,2021,3,phek,36963,1166.38
nagaland,2021,3,tuensang,30653,1093.37
nagaland,2021,3,zunheboto,23265,777.98
nagaland,2021,3,peren,19756,570.77
nagaland,2021,3,longleng,14691,446.39
nagaland,2021,4,dimapur,886146,27417.81
nagaland,2021,4,kohima,413753,10563.58
nagaland,2021,4,mokokchung,64765,2067.15
nagaland,2021,4,mon,61436,2352.78
nagaland,2021,4,phek,44854,1526.45
nagaland,2021,4,wokha,42511,1308.31
nagaland,2021,4,tuensang,37106,1483.51
nagaland,2021,4,zunheboto,25944,817.74
nagaland,2021,4,peren,22569,711.1
nagaland,2021,4,longleng,16341,598.19
nagaland,2022,1,dimapur,1111352,32586.84
nagaland,2022,1,kohima,457809,11274.47
nagaland,2022,1,mokokchung,68366,2075.9
nagaland,2022,1,mon,66833,2401.11
nagaland,2022,1,wokha,48308,1362.27
nagaland,2022,1,phek,44704,1453.42
nagaland,2022,1,tuensang,40524,1511.38
nagaland,2022,1,zunheboto,28736,888.4
nagaland,2022,1,peren,24401,755.86
nagaland,2022,1,longleng,17513,562.64
nagaland,2022,2,dimapur,1334969,36112.7
nagaland,2022,2,kohima,308395,8868.66
nagaland,2022,2,mokokchung,77214,2440.58
nagaland,2022,2,mon,69381,2233.41
nagaland,2022,2,wokha,53721,1452.48
nagaland,2022,2,phek,47255,1635.74
nagaland,2022,2,tuensang,45170,1647.59
nagaland,2022,2,zunheboto,32898,1007.41
nagaland,2022,2,peren,24587,760.72
nagaland,2022,2,kiphire,20492,710.74
nagaland,2022,3,dimapur,1094753,30238.58
nagaland,2022,3,kohima,390575,10849.7
nagaland,2022,3,mokokchung,81244,2490.65
nagaland,2022,3,wokha,79275,1929.66
nagaland,2022,3,mon,68148,2179.24
nagaland,2022,3,phek,45816,1518.22
nagaland,2022,3,tuensang,44657,1582.05
nagaland,2022,3,zunheboto,30504,943.03
nagaland,2022,3,peren,24443,798.87
nagaland,2022,3,kiphire,19352,633.72
nagaland,2022,4,dimapur,1632985,44112.18
nagaland,2022,4,kohima,396318,10867.68
nagaland,2022,4,wokha,111374,2965.0
nagaland,2022,4,mokokchung,79409,2801.31
nagaland,2022,4,mon,76894,2660.72
nagaland,2022,4,tuensang,44176,1779.53
nagaland,2022,4,phek,43589,1506.69
nagaland,2022,4,zunheboto,29697,1028.25
nagaland,2022,4,peren,24353,767.07
nagaland,2022,4,kiphire,19928,666.1
nagaland,2023,1,dimapur,1475840,42050.42
nagaland,2023,1,kohima,453911,12352.85
nagaland,2023,1,mon,149869,4864.06
nagaland,2023,1,mokokchung,145142,4523.15
nagaland,2023,1,wokha,106192,2857.51
nagaland,2023,1,tuensang,87808,3284.53
nagaland,2023,1,phek,79530,2551.89
nagaland,2023,1,zunheboto,63639,1954.87
nagaland,2023,1,peren,51856,1444.4
nagaland,2023,1,kiphire,36068,1106.25
nagaland,2023,2,dimapur,1735282,45771.52
nagaland,2023,2,kohima,501179,13469.98
nagaland,2023,2,mokokchung,141308,4278.39
nagaland,2023,2,mon,133673,4100.71
nagaland,2023,2,wokha,106988,2845.16
nagaland,2023,2,tuensang,76278,2743.51
nagaland,2023,2,phek,73829,2384.21
nagaland,2023,2,peren,47839,1404.04
nagaland,2023,2,zunheboto,46870,1402.94
nagaland,2023,2,kiphire,33949,1074.32
nagaland,2023,3,dimapur,2045117,48459.35
nagaland,2023,3,kohima,581136,14640.32
nagaland,2023,3,mokokchung,172504,4521.52
nagaland,2023,3,mon,155760,4366.18
nagaland,2023,3,wokha,118668,3063.66
nagaland,2023,3,tuensang,92108,3056.48
nagaland,2023,3,phek,85593,3145.34
nagaland,2023,3,peren,51779,1429.25
nagaland,2023,3,zunheboto,49049,1414.55
nagaland,2023,3,kiphire,43132,1323.77
nagaland,2023,4,dimapur,2329419,55748.83
nagaland,2023,4,kohima,598863,15428.64
nagaland,2023,4,mon,184086,5345.22
nagaland,2023,4,mokokchung,179642,4992.85
nagaland,2023,4,wokha,126818,3710.11
nagaland,2023,4,tuensang,99308,3260.74
nagaland,2023,4,phek,89602,3004.78
nagaland,2023,4,peren,58212,1509.05
nagaland,2023,4,zunheboto,57046,1593.88
nagaland,2023,4,kiphire,43057,1338.52
nagaland,2024,1,dimapur,2650169,59205.08
nagaland,2024,1,kohima,649304,15298.58
nagaland,2024,1,mon,212156,5718.06
nagaland,2024,1,mokokchung,196984,4828.47
nagaland,2024,1,wokha,143224,3880.27
nagaland,2024,1,tuensang,101819,3065.84
nagaland,2024,1,phek,95926,2851.96
nagaland,2024,1,peren,65138,1632.01
nagaland,2024,1,zunheboto,63345,1744.25
nagaland,2024,1,kiphire,48091,1385.3
nagaland,2024,2,dimapur,3397149,64503.44
nagaland,2024,2,kohima,824281,17209.17
nagaland,2024,2,mokokchung,370381,5677.57
nagaland,2024,2,mon,242000,5612.91
nagaland,2024,2,wokha,224997,4058.71
nagaland,2024,2,tuensang,150207,3588.5
nagaland,2024,2,phek,116237,3132.74
nagaland,2024,2,zunheboto,89473,2039.91
nagaland,2024,2,peren,81452,1794.24
nagaland,2024,2,kiphire,59019,1572.03
odisha,2018,1,khordha,1013916,10645.65
odisha,2018,1,cuttack,487588,3913.94
odisha,2018,1,baleshwar,469068,3062.24
odisha,2018,1,ganjam,399549,3793.58
odisha,2018,1,jajapur,362382,2043.74
odisha,2018,1,bhadrak,279644,1873.75
odisha,2018,1,puri,279071,1737.02
odisha,2018,1,kendujhar,259941,1962.43
odisha,2018,1,jagatsinghapur,226525,1197.71
odisha,2018,1,mayurbhanj,208105,1517.86
odisha,2018,2,khordha,1344202,17388.79
odisha,2018,2,baleshwar,711772,6281.77
odisha,2018,2,cuttack,703794,7035.32
odisha,2018,2,ganjam,516556,6593.18
odisha,2018,2,jajapur,516443,3749.16
odisha,2018,2,bhadrak,401149,3706.02
odisha,2018,2,puri,399081,3177.54
odisha,2018,2,kendujhar,354756,3960.96
odisha,2018,2,jagatsinghapur,352035,2133.21
odisha,2018,2,mayurbhanj,309322,3088.04
odisha,2018,3,khordha,5333443,43897.17
odisha,2018,3,baleshwar,3746440,24805.38
odisha,2018,3,cuttack,3025622,20483.74
odisha,2018,3,jajapur,1897103,12172.05
odisha,2018,3,ganjam,1634313,14887.58
odisha,2018,3,dhenkanal,1546536,8933.26
odisha,2018,3,puri,1434318,9486.51
odisha,2018,3,bhadrak,1431437,11059.39
odisha,2018,3,kendujhar,1247010,10079.91
odisha,2018,3,nayagarh,1140437,6724.31
odisha,2018,4,khordha,4036038,47567.76
odisha,2018,4,baleshwar,1996845,18196.34
odisha,2018,4,cuttack,1823683,19004.7
odisha,2018,4,ganjam,1402146,17339.01
odisha,2018,4,jajapur,1228698,11106.22
odisha,2018,4,puri,1076748,9198.53
odisha,2018,4,bhadrak,1048520,10408.36
odisha,2018,4,kendujhar,774382,9511.93
odisha,2018,4,dhenkanal,736715,6064.86
odisha,2018,4,jagatsinghapur,729403,5885.61
odisha,2019,1,khordha,9928652,102923.81
odisha,2019,1,cuttack,2843941,27463.83
odisha,2019,1,ganjam,2226839,26608.56
odisha,2019,1,baleshwar,2052883,17801.22
odisha,2019,1,jajapur,2005354,15977.16
odisha,2019,1,puri,1300890,12920.25
odisha,2019,1,bhadrak,1224209,11377.36
odisha,2019,1,dhenkanal,1112474,8555.42
odisha,2019,1,kendujhar,1099272,12196.9
odisha,2019,1,anugul,1023176,10831.05
odisha,2019,2,khordha,13339889,190060.77
odisha,2019,2,cuttack,2289245,31957.5
odisha,2019,2,ganjam,1557000,29521.22
odisha,2019,2,baleshwar,1260994,17401.95
odisha,2019,2,jajapur,1116157,16153.21
odisha,2019,2,puri,808325,10522.01
odisha,2019,2,bhadrak,793895,11365.2
odisha,2019,2,kendujhar,778337,12703.99
odisha,2019,2,sundargarh,769791,13568.82
odisha,2019,2,anugul,656270,11005.27
odisha,2019,3,khordha,18364742,255096.57
odisha,2019,3,cuttack,3846764,45393.51
odisha,2019,3,baleshwar,1845986,21369.98
odisha,2019,3,jajapur,1763488,20292.02
odisha,2019,3,ganjam,1689894,31549.2
odisha,2019,3,puri,1500762,16249.52
odisha,2019,3,kendujhar,1226918,16171.49
odisha,2019,3,sundargarh,1085480,16537.94
odisha,2019,3,bhadrak,1061299,13299.84
odisha,2019,3,anugul,916878,13724.15
odisha,2019,4,khordha,27477393,342272.32
odisha,2019,4,cuttack,5783608,62692.41
odisha,2019,4,baleshwar,3904913,29980.71
odisha,2019,4,jajapur,2717947,29512.5
odisha,2019,4,ganjam,2682447,45263.21
odisha,2019,4,puri,2203098,24091.06
odisha,2019,4,kendujhar,2031166,20480.1
odisha,2019,4,bhadrak,1978353,19727.94
odisha,2019,4,dhenkanal,1550560,14189.04
odisha,2019,4,sundargarh,1500297,22906.33
odisha,2020,1,khordha,23152370,397551.39
odisha,2020,1,cuttack,4024520,58424.62
odisha,2020,1,ganjam,2622872,53517.14
odisha,2020,1,baleshwar,2303973,32528.31
odisha,2020,1,jajapur,2166952,33901.03
odisha,2020,1,puri,1788019,26734.28
odisha,2020,1,sundargarh,1644012,26948.84
