State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
manipur,2023,3,795116,39700,1395.81
manipur,2023,3,795138,35077,1471.56
manipur,2023,3,795133,29407,1343.82
manipur,2023,3,795148,25951,1074.67
manipur,2023,3,795107,25007,1203.56
manipur,2023,3,795005,24630,817.47
manipur,2023,3,795008,23792,858.92
manipur,2023,4,795004,317336,10296.6
manipur,2023,4,795001,164914,4958.7
manipur,2023,4,795002,114817,3422.09
manipur,2023,4,795133,92536,3202.84
manipur,2023,4,795148,82951,2243.1
manipur,2023,4,795138,79339,2736.98
manipur,2023,4,795116,66209,1827.38
manipur,2023,4,795010,62224,2095.56
manipur,2023,4,795128,59783,2079.99
manipur,2023,4,795130,58728,2038.01
manipur,2024,1,795004,522564,12787.36
manipur,2024,1,795001,272378,6022.14
manipur,2024,1,795002,232614,4775.09
manipur,2024,1,795133,180986,4486.23
manipur,2024,1,795148,168488,3490.51
manipur,2024,1,795138,141570,3657.5
manipur,2024,1,795130,120210,2780.46
manipur,2024,1,795132,111119,2459.1
manipur,2024,1,795116,110428,2433.31
manipur,2024,1,795010,99886,2435.95
manipur,2024,2,795004,660752,14732.64
manipur,2024,2,795001,343019,6890.48
manipur,2024,2,795133,277082,5524.42
manipur,2024,2,795002,273909,5588.86
manipur,2024,2,795148,233202,3782.31
manipur,2024,2,795138,203199,4478.4
manipur,2024,2,795130,167088,3104.64
manipur,2024,2,795116,146491,2712.5
manipur,2024,2,795128,140782,3392.71
manipur,2024,2,795132,137654,2696.29
meghalaya,2018,1,793002,6326,62.4
meghalaya,2018,1,793001,5245,86.53
meghalaya,2018,1,793101,3563,47.66
meghalaya,2018,1,793210,3343,52.91
meghalaya,2018,1,794105,2197,29.75
meghalaya,2018,1,794001,1873,15.41
meghalaya,2018,1,793151,1551,14.3
meghalaya,2018,1,793004,1549,25.21
meghalaya,2018,1,794101,1494,16.72
meghalaya,2018,1,794104,1448,23.07
meghalaya,2018,2,793001,7159,149.13
meghalaya,2018,2,793002,6136,103.1
meghalaya,2018,2,793101,5129,74.25
meghalaya,2018,2,793210,4566,97.91
meghalaya,2018,2,794001,2982,43.58
meghalaya,2018,2,794105,2973,56.66
meghalaya,2018,2,793011,2765,40.38
meghalaya,2018,2,793022,2668,37.08
meghalaya,2018,2,793004,2396,51.65
meghalaya,2018,2,794101,1990,34.41
meghalaya,2018,3,793002,11883,144.59
meghalaya,2018,3,793001,11765,258.35
meghalaya,2018,3,793210,7878,141.88
meghalaya,2018,3,793101,7087,134.34
meghalaya,2018,3,794105,4254,71.6
meghalaya,2018,3,793011,4002,108.58
meghalaya,2018,3,794101,3971,65.39
meghalaya,2018,3,794001,3734,64.56
meghalaya,2018,3,793004,3724,86.22
meghalaya,2018,3,793018,2921,36.91
meghalaya,2018,4,793001,15970,407.97
meghalaya,2018,4,793002,14358,284.9
meghalaya,2018,4,793210,10538,235.53
meghalaya,2018,4,794105,9404,143.88
meghalaya,2018,4,793101,9221,219.06
meghalaya,2018,4,793200,7828,66.21
meghalaya,2018,4,794001,6102,111.77
meghalaya,2018,4,793011,5184,130.69
meghalaya,2018,4,794101,5179,103.77
meghalaya,2018,4,793004,4851,130.33
meghalaya,2019,1,793002,28260,476.14
meghalaya,2019,1,793001,20618,464.6
meghalaya,2019,1,793210,14958,283.95
meghalaya,2019,1,793101,14090,290.93
meghalaya,2019,1,794105,8432,165.63
meghalaya,2019,1,793200,7527,97.57
meghalaya,2019,1,793011,6472,127.13
meghalaya,2019,1,794001,6386,105.41
meghalaya,2019,1,793007,6077,134.02
meghalaya,2019,1,793004,5923,140.86
meghalaya,2019,2,793002,49250,905.05
meghalaya,2019,2,793001,22222,558.77
meghalaya,2019,2,793210,14510,286.1
meghalaya,2019,2,793101,13302,298.52
meghalaya,2019,2,794105,7819,174.08
meghalaya,2019,2,794001,7062,138.33
meghalaya,2019,2,793011,6978,149.17
meghalaya,2019,2,794101,6715,147.57
meghalaya,2019,2,793007,6190,160.88
meghalaya,2019,2,794104,6158,142.43
meghalaya,2019,3,793002,47462,1116.95
meghalaya,2019,3,793001,31145,683.17
meghalaya,2019,3,793210,18397,331.08
meghalaya,2019,3,793101,17736,362.97
meghalaya,2019,3,794001,10853,193.22
meghalaya,2019,3,793011,10365,218.27
meghalaya,2019,3,794101,9799,223.33
meghalaya,2019,3,794105,9656,204.3
meghalaya,2019,3,793007,9022,210.24
meghalaya,2019,3,793004,7815,166.18
meghalaya,2019,4,793002,64202,1418.4
meghalaya,2019,4,793001,41000,858.95
meghalaya,2019,4,793210,20905,375.87
meghalaya,2019,4,793101,20737,460.83
meghalaya,2019,4,793011,11705,235.35
meghalaya,2019,4,794001,11569,226.2
meghalaya,2019,4,794105,11417,250.6
meghalaya,2019,4,794101,10833,233.18
meghalaya,2019,4,793007,10180,208.4
meghalaya,2019,4,793103,9225,224.16
meghalaya,2020,1,793001,103312,2859.66
meghalaya,2020,1,793002,81054,2231.18
meghalaya,2020,1,793101,24418,570.33
meghalaya,2020,1,793210,23907,470.2
meghalaya,2020,1,794105,14847,350.02
meghalaya,2020,1,794001,14318,226.7
meghalaya,2020,1,794101,13517,291.71
meghalaya,2020,1,793011,12926,264.19
meghalaya,2020,1,793007,11987,255.44
meghalaya,2020,1,794104,11922,249.15
meghalaya,2020,2,793001,82349,2144.19
meghalaya,2020,2,793002,70788,1930.1
meghalaya,2020,2,793210,28832,476.57
meghalaya,2020,2,794105,24842,568.11
meghalaya,2020,2,793101,24250,521.45
meghalaya,2020,2,794101,21478,346.47
meghalaya,2020,2,794104,21074,369.44
meghalaya,2020,2,794001,20774,283.46
meghalaya,2020,2,793011,19781,323.37
meghalaya,2020,2,793007,16882,332.27
meghalaya,2020,3,793001,64872,1847.44
meghalaya,2020,3,793210,30783,575.46
meghalaya,2020,3,793101,27591,662.15
meghalaya,2020,3,793002,25567,608.03
meghalaya,2020,3,794001,25373,506.65
meghalaya,2020,3,794101,24905,536.52
meghalaya,2020,3,794105,22882,593.99
meghalaya,2020,3,793011,21592,430.87
meghalaya,2020,3,794104,21547,478.73
meghalaya,2020,3,793007,16753,383.15
meghalaya,2020,4,793001,83561,2438.04
meghalaya,2020,4,793101,41902,1223.15
meghalaya,2020,4,793210,39853,846.42
meghalaya,2020,4,793002,35148,908.25
meghalaya,2020,4,794104,30771,733.74
meghalaya,2020,4,794105,30734,869.94
meghalaya,2020,4,794101,29717,685.63
meghalaya,2020,4,794001,29667,725.34
meghalaya,2020,4,793011,26651,606.36
meghalaya,2020,4,793007,20922,523.43
meghalaya,2021,1,793001,135187,3864.71
meghalaya,2021,1,793101,47550,1427.0
meghalaya,2021,1,793210,43747,1050.31
meghalaya,2021,1,794105,31553,1091.55
meghalaya,2021,1,794104,30637,765.42
meghalaya,2021,1,793002,29718,856.55
meghalaya,2021,1,794101,24109,673.02
meghalaya,2021,1,794001,23620,606.08
meghalaya,2021,1,793011,22762,573.31
meghalaya,2021,1,793102,19946,460.85
meghalaya,2021,2,793001,165598,4263.14
meghalaya,2021,2,793210,57026,1152.83
meghalaya,2021,2,793101,48528,1311.02
meghalaya,2021,2,794104,48384,1071.38
meghalaya,2021,2,794105,43088,1371.76
meghalaya,2021,2,793002,34320,926.4
meghalaya,2021,2,794001,27790,644.4
meghalaya,2021,2,794101,27136,657.11
meghalaya,2021,2,793011,27035,636.24
meghalaya,2021,2,793102,25533,529.15
meghalaya,2021,3,793001,207464,5309.05
meghalaya,2021,3,793210,66079,1382.68
meghalaya,2021,3,793101,65749,1746.67
meghalaya,2021,3,794104,55480,1204.68
meghalaya,2021,3,794105,50251,1668.91
meghalaya,2021,3,793002,43791,1298.25
meghalaya,2021,3,794001,35755,916.13
meghalaya,2021,3,794101,33796,929.68
meghalaya,2021,3,793011,33163,808.76
meghalaya,2021,3,793102,30417,682.73
meghalaya,2021,4,793001,263013,6904.14
meghalaya,2021,4,793101,117054,2787.22
meghalaya,2021,4,793210,87932,1962.05
meghalaya,2021,4,794104,73841,1910.82
meghalaya,2021,4,794105,71698,2316.48
meghalaya,2021,4,793002,54401,1722.64
meghalaya,2021,4,794001,42891,1199.93
meghalaya,2021,4,793011,39907,1015.69
meghalaya,2021,4,793102,39688,913.37
meghalaya,2021,4,794101,38836,1094.03
meghalaya,2022,1,793001,276853,7251.22
meghalaya,2022,1,793101,146497,3587.33
meghalaya,2022,1,793210,104592,2580.97
meghalaya,2022,1,794105,100267,3601.54
meghalaya,2022,1,794104,97389,2811.46
meghalaya,2022,1,793002,59028,1833.74
meghalaya,2022,1,793103,45968,1043.63
meghalaya,2022,1,794001,45495,1253.97
meghalaya,2022,1,794101,43770,1157.39
meghalaya,2022,1,793200,43235,1558.76
meghalaya,2022,2,793001,365755,8811.58
meghalaya,2022,2,793101,188283,4139.01
meghalaya,2022,2,794104,129378,3478.77
meghalaya,2022,2,793210,125897,2765.73
meghalaya,2022,2,794105,111128,3951.25
meghalaya,2022,2,793002,72475,2098.82
meghalaya,2022,2,793103,61200,1398.91
meghalaya,2022,2,793102,59776,1393.2
meghalaya,2022,2,793011,56579,1450.75
meghalaya,2022,2,794101,54049,1443.92
meghalaya,2022,3,793004,2175126,43658.75
meghalaya,2022,3,793001,231014,5165.81
meghalaya,2022,3,793101,209752,4161.73
meghalaya,2022,3,794104,157661,3615.68
meghalaya,2022,3,793210,141889,3068.12
meghalaya,2022,3,794105,123858,3744.26
meghalaya,2022,3,794001,122514,2720.2
meghalaya,2022,3,793002,85048,2362.93
meghalaya,2022,3,793102,68397,1460.12
meghalaya,2022,3,793103,63536,1273.65
meghalaya,2022,4,793004,1577217,32143.55
meghalaya,2022,4,793101,239315,4918.5
meghalaya,2022,4,793001,207191,4531.03
meghalaya,2022,4,794104,204321,4863.11
meghalaya,2022,4,794105,166376,5066.34
meghalaya,2022,4,793210,155563,3288.05
meghalaya,2022,4,794001,127431,2842.77
meghalaya,2022,4,793002,85470,2445.37
meghalaya,2022,4,793102,73640,1575.14
meghalaya,2022,4,793103,68797,1258.96
meghalaya,2023,1,793101,420175,8497.84
meghalaya,2023,1,794104,377010,9213.26
meghalaya,2023,1,794105,345431,11010.88
meghalaya,2023,1,793001,333990,6926.03
meghalaya,2023,1,793210,318372,6197.82
meghalaya,2023,1,793102,136689,2859.53
meghalaya,2023,1,793002,133138,3640.96
meghalaya,2023,1,793200,131790,5069.21
meghalaya,2023,1,794001,115701,2728.26
meghalaya,2023,1,793011,105845,2409.93
meghalaya,2023,2,793101,506038,9064.19
meghalaya,2023,2,794104,488458,10943.87
meghalaya,2023,2,793001,440374,8535.36
meghalaya,2023,2,794105,436676,11652.27
meghalaya,2023,2,793210,384625,6516.67
meghalaya,2023,2,793002,168260,4196.02
meghalaya,2023,2,793102,152164,3018.95
meghalaya,2023,2,793200,143648,5062.15
meghalaya,2023,2,794001,136421,2894.8
meghalaya,2023,2,793011,134094,3087.07
meghalaya,2023,3,794104,589924,10636.52
meghalaya,2023,3,793101,587786,9176.46
meghalaya,2023,3,793001,550525,9430.05
meghalaya,2023,3,794105,542449,10916.23
meghalaya,2023,3,793210,458473,6886.17
meghalaya,2023,3,793002,202455,4768.88
meghalaya,2023,3,793102,183777,3080.36
meghalaya,2023,3,793200,164964,5073.69
meghalaya,2023,3,794001,161950,3109.26
meghalaya,2023,3,793011,160630,3122.99
meghalaya,2023,4,794104,835597,15648.32
meghalaya,2023,4,794105,739792,14077.81
meghalaya,2023,4,793101,662572,10625.77
meghalaya,2023,4,793001,613027,10175.38
meghalaya,2023,4,793210,548086,8355.5
meghalaya,2023,4,793002,229815,5455.1
meghalaya,2023,4,793102,221739,3523.1
meghalaya,2023,4,793200,220163,7201.66
meghalaya,2023,4,794001,198690,3788.49
meghalaya,2023,4,793011,191056,3526.68
meghalaya,2024,1,794104,1154825,19759.07
meghalaya,2024,1,794105,981737,18154.98
meghalaya,2024,1,793101,753649,12188.06
meghalaya,2024,1,793210,671284,10184.95
meghalaya,2024,1,793001,604925,9205.56
meghalaya,2024,1,793200,256821,8277.48
meghalaya,2024,1,793102,240850,3797.14
meghalaya,2024,1,793002,238248,5325.27
meghalaya,2024,1,794001,228843,3850.6
meghalaya,2024,1,793011,204811,3441.49
meghalaya,2024,2,794104,1595173,22952.87
meghalaya,2024,2,794105,1208117,18890.05
meghalaya,2024,2,793001,866089,11876.21
meghalaya,2024,2,793101,862243,12241.09
meghalaya,2024,2,793210,732056,9401.87
meghalaya,2024,2,794001,367682,4354.61
meghalaya,2024,2,794101,318023,3708.44
meghalaya,2024,2,793102,301926,4147.24
meghalaya,2024,2,793002,297892,6151.58
meghalaya,2024,2,793011,279940,4159.76
mizoram,2018,1,796005,3256,66.34
mizoram,2018,1,796009,2877,72.37
mizoram,2018,1,796017,2056,53.52
mizoram,2018,1,796012,1302,41.65
mizoram,2018,1,796701,940,13.01
mizoram,2018,1,796014,822,15.36
mizoram,2018,1,796101,710,9.73
mizoram,2018,1,796181,516,15.84
mizoram,2018,1,796772,486,2.13
mizoram,2018,1,796421,474,8.66
mizoram,2018,2,796005,4417,144.41
mizoram,2018,2,796009,4288,123.48
mizoram,2018,2,796017,2817,69.4
mizoram,2018,2,796012,1815,76.84
mizoram,2018,2,796701,1514,33.15
mizoram,2018,2,796181,1037,33.26
mizoram,2018,2,796751,983,16.49
mizoram,2018,2,796014,956,22.89
mizoram,2018,2,796101,892,17.77
mizoram,2018,2,796901,736,50.49
mizoram,2018,3,796009,6407,207.94
mizoram,2018,3,796005,6039,187.36
mizoram,2018,3,796017,3562,108.86
mizoram,2018,3,796012,2387,72.7
mizoram,2018,3,796701,2116,54.52
mizoram,2018,3,796181,1614,53.96
mizoram,2018,3,796025,1374,13.88
mizoram,2018,3,796014,1354,38.79
mizoram,2018,3,796751,1353,30.96
mizoram,2018,3,796101,1276,28.02
mizoram,2018,4,796009,9171,314.16
mizoram,2018,4,796005,8062,298.52
mizoram,2018,4,796017,4899,169.33
mizoram,2018,4,796701,3226,105.3
mizoram,2018,4,796012,3127,152.37
mizoram,2018,4,796181,1957,70.55
mizoram,2018,4,796441,1885,53.49
mizoram,2018,4,796014,1806,71.07
mizoram,2018,4,796081,1652,50.24
mizoram,2018,4,796101,1528,49.54
mizoram,2019,1,796005,10815,322.02
mizoram,2019,1,796009,9839,327.73
mizoram,2019,1,796017,8036,175.05
mizoram,2019,1,796012,3804,178.38
mizoram,2019,1,796701,3747,131.23
mizoram,2019,1,796014,2336,87.74
mizoram,2019,1,796181,2324,81.18
mizoram,2019,1,796441,2085,61.95
mizoram,2019,1,796101,2058,55.65
mizoram,2019,1,796751,1936,46.96
mizoram,2019,2,796005,16165,528.76
mizoram,2019,2,796009,10612,325.97
mizoram,2019,2,796017,5902,162.26
mizoram,2019,2,796701,4136,147.85
mizoram,2019,2,796012,4113,192.16
mizoram,2019,2,796181,2399,93.71
mizoram,2019,2,796751,2343,61.55
mizoram,2019,2,796014,2227,75.61
mizoram,2019,2,796101,1984,66.2
mizoram,2019,2,796441,1826,62.81
mizoram,2019,3,796005,18145,601.99
mizoram,2019,3,796009,13228,364.75
mizoram,2019,3,796017,6808,178.38
mizoram,2019,3,796701,5618,169.6
mizoram,2019,3,796012,5099,183.99
mizoram,2019,3,796014,3985,106.23
mizoram,2019,3,796751,3741,72.64
mizoram,2019,3,796181,3434,108.23
mizoram,2019,3,796101,2729,75.57
mizoram,2019,3,796691,2698,74.19
mizoram,2019,4,796005,21896,778.55
mizoram,2019,4,796009,16702,532.62
mizoram,2019,4,796017,7646,214.18
mizoram,2019,4,796701,6664,211.42
mizoram,2019,4,796012,6653,216.86
mizoram,2019,4,796081,4967,93.77
mizoram,2019,4,796014,4677,113.44
mizoram,2019,4,796181,4212,116.75
mizoram,2019,4,796751,4144,97.82
mizoram,2019,4,796101,3540,101.94
mizoram,2020,1,796009,26107,800.7
mizoram,2020,1,796005,17553,465.67
mizoram,2020,1,796017,9463,248.35
mizoram,2020,1,796701,8204,241.78
mizoram,2020,1,796012,7694,222.62
mizoram,2020,1,796772,5761,153.08
mizoram,2020,1,796014,5430,124.78
mizoram,2020,1,796181,5288,115.78
mizoram,2020,1,796751,4288,91.38
mizoram,2020,1,796770,4268,75.4
mizoram,2020,2,796009,27056,827.45
mizoram,2020,2,796005,23125,579.04
mizoram,2020,2,796701,12126,282.24
mizoram,2020,2,796017,11594,295.51
mizoram,2020,2,796012,9336,238.6
mizoram,2020,2,796772,8985,173.43
mizoram,2020,2,796751,7007,142.87
mizoram,2020,2,796181,6818,143.06
mizoram,2020,2,796014,6729,147.79
mizoram,2020,2,796891,6257,143.66
mizoram,2020,3,796009,48205,1756.31
mizoram,2020,3,796005,33223,939.34
mizoram,2020,3,796017,16154,418.13
mizoram,2020,3,796701,14804,431.0
mizoram,2020,3,796012,12732,372.78
mizoram,2020,3,796772,11471,282.9
mizoram,2020,3,796008,7281,197.73
mizoram,2020,3,796181,7218,190.4
mizoram,2020,3,796014,7126,223.78
mizoram,2020,3,796751,6974,186.64
mizoram,2020,4,796009,50518,1891.46
mizoram,2020,4,796005,42925,1289.55
mizoram,2020,4,796017,20372,631.52
mizoram,2020,4,796701,19755,595.38
mizoram,2020,4,796012,16984,542.84
mizoram,2020,4,796772,13350,428.54
mizoram,2020,4,796014,10269,325.37
mizoram,2020,4,796751,9928,263.22
mizoram,2020,4,796770,9654,302.87
mizoram,2020,4,796008,9595,279.5
mizoram,2021,1,796009,76328,2597.67
mizoram,2021,1,796005,37957,1244.19
mizoram,2021,1,796701,18919,652.59
mizoram,2021,1,796017,18432,627.95
mizoram,2021,1,796012,14405,521.92
mizoram,2021,1,796772,12870,435.02
mizoram,2021,1,796014,10398,369.81
mizoram,2021,1,796770,9569,337.0
mizoram,2021,1,796751,8956,317.94
mizoram,2021,1,796008,8567,281.37
mizoram,2021,2,796009,100831,2868.29
mizoram,2021,2,796005,43604,1228.98
mizoram,2021,2,796701,21870,639.19
mizoram,2021,2,796017,20158,661.63
mizoram,2021,2,796772,17815,442.51
mizoram,2021,2,796012,17215,533.5
mizoram,2021,2,796014,11636,330.28
mizoram,2021,2,796770,11141,356.3
mizoram,2021,2,796181,10497,262.2
mizoram,2021,2,796751,10446,250.47
mizoram,2021,3,796009,132382,3965.48
mizoram,2021,3,796005,52537,1551.53
mizoram,2021,3,796701,26834,805.28
mizoram,2021,3,796017,23389,843.27
mizoram,2021,3,796012,20907,782.0
mizoram,2021,3,796772,20559,516.88
mizoram,2021,3,796181,13943,405.43
mizoram,2021,3,796014,13341,447.61
mizoram,2021,3,796770,13106,419.58
mizoram,2021,3,796008,11949,404.16
mizoram,2021,4,796009,149068,4593.22
mizoram,2021,4,796005,57638,1854.53
mizoram,2021,4,796701,31966,1039.42
mizoram,2021,4,796017,28960,974.43
mizoram,2021,4,796012,22585,865.05
mizoram,2021,4,796772,21840,591.5
mizoram,2021,4,796014,18257,638.89
mizoram,2021,4,796181,14693,417.21
mizoram,2021,4,796081,14167,456.56
mizoram,2021,4,796770,13528,431.27
mizoram,2022,1,796009,161596,4931.13
mizoram,2022,1,796005,58251,1876.31
mizoram,2022,1,796701,35178,1173.02
mizoram,2022,1,796017,31604,1049.16
mizoram,2022,1,796772,24395,727.76
mizoram,2022,1,796012,23586,887.22
mizoram,2022,1,796014,19739,682.09
mizoram,2022,1,796181,16509,500.84
mizoram,2022,1,796081,15566,483.58
mizoram,2022,1,796770,14772,533.71
mizoram,2022,2,796009,176922,5392.88
mizoram,2022,2,796005,61159,1931.77
mizoram,2022,2,796701,37333,1155.41
mizoram,2022,2,796017,33763,1085.89
mizoram,2022,2,796772,25626,687.87
mizoram,2022,2,796012,23370,911.43
mizoram,2022,2,796014,21388,677.37
mizoram,2022,2,796181,17043,535.12
mizoram,2022,2,796770,15703,543.87
mizoram,2022,2,796081,15195,433.14
mizoram,2022,3,796008,113570,3149.08
mizoram,2022,3,796009,81586,2529.68
mizoram,2022,3,796005,66826,1999.16
mizoram,2022,3,796701,48703,1363.59
mizoram,2022,3,796017,36598,1118.45
mizoram,2022,3,796012,25222,835.46
mizoram,2022,3,796014,25086,720.32
mizoram,2022,3,796772,22519,593.77
mizoram,2022,3,796181,16903,486.43
mizoram,2022,3,796101,15718,424.84
mizoram,2022,4,796009,78140,2415.68
mizoram,2022,4,796008,73739,2110.66
mizoram,2022,4,796005,70513,2044.91
mizoram,2022,4,796701,57742,1609.75
mizoram,2022,4,796017,40048,1177.08
mizoram,2022,4,796012,28226,885.59
mizoram,2022,4,796014,26300,781.04
mizoram,2022,4,796772,25913,652.06
mizoram,2022,4,796081,19874,572.25
mizoram,2022,4,796181,17158,507.7
mizoram,2023,1,796009,127064,3485.71
mizoram,2023,1,796005,111909,2939.29
mizoram,2023,1,796017,69092,1777.14
mizoram,2023,1,796701,63347,1765.08
mizoram,2023,1,796012,47450,1423.04
mizoram,2023,1,796014,47437,1214.09
mizoram,2023,1,796772,43000,1212.39
mizoram,2023,1,796081,33509,841.75
mizoram,2023,1,796181,31770,824.2
mizoram,2023,1,796891,29508,923.54
mizoram,2023,2,796009,156094,3991.99
mizoram,2023,2,796005,132889,3390.03
mizoram,2023,2,796017,78316,1930.45
mizoram,2023,2,796701,70059,1823.56
mizoram,2023,2,796012,54589,1590.64
mizoram,2023,2,796014,52475,1223.52
mizoram,2023,2,796772,50539,1580.42
mizoram,2023,2,796181,42600,992.02
mizoram,2023,2,796081,39003,884.04
mizoram,2023,2,796891,34636,974.39
mizoram,2023,3,796009,181534,4143.31
mizoram,2023,3,796005,162125,3592.22
mizoram,2023,3,796017,90713,1963.86
mizoram,2023,3,796701,72895,1844.6
mizoram,2023,3,796012,66537,1709.83
mizoram,2023,3,796014,61639,1333.95
mizoram,2023,3,796772,49858,1368.94
mizoram,2023,3,796081,48646,978.91
mizoram,2023,3,796181,41985,996.71
mizoram,2023,3,796101,36817,884.8
mizoram,2023,4,796009,208470,4676.42
mizoram,2023,4,796005,188264,4098.01
mizoram,2023,4,796017,100832,2336.43
mizoram,2023,4,796701,81705,2075.3
mizoram,2023,4,796012,69902,1667.88
